name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2024-06-14,103.8,78.8,94,99,78.5,90,37,13.8,0,0,0,,0,0,30.9,18.3,331,1012.5,0,6.2,330.2,28.6,10,10,2024-06-14T05:17:15,2024-06-14T19:09:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-15,104.1,86,95.5,99.5,82.9,91.4,41.6,15.9,0,0,0,,0,0,28.6,16.1,350.2,1010.6,0,6.2,330,28.5,10,10,2024-06-15T05:17:22,2024-06-15T19:10:03,0.29,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-16,105.8,77.3,93.6,101.2,77.3,90.2,41.1,17.2,0,0,0,,0,0,18.8,11.4,32.7,1012,5.1,6.2,323.7,28,10,10,2024-06-16T05:17:29,2024-06-16T19:10:21,0.32,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-17,107.2,77,95.2,101.5,77,91.1,37.5,14.3,0,0,0,,0,0,19,9.2,74.2,1013.1,18.2,6.2,319.5,27.6,10,10,2024-06-17T05:17:37,2024-06-17T19:10:38,0.35,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-18,107.6,86,97,102.1,82.7,92.4,37.5,13,0,0,0,,0,0,22.1,11.4,62.2,1013.1,35.9,6.2,323,28,10,10,2024-06-18T05:17:47,2024-06-18T19:10:54,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-19,107.7,80.6,96.2,102.5,78.9,92,38.8,14.1,0,0,0,,0,0,19.2,9.2,86.5,1012.8,20.3,6.2,309.1,26.9,10,10,2024-06-19T05:17:57,2024-06-19T19:11:09,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-20,111.2,78.9,97.1,111.2,78.9,93,38.1,13.5,0,0,0,,0,0,18.6,6.9,306.9,1011.8,23.4,6.2,306.6,26.4,9,10,2024-06-20T05:18:09,2024-06-20T19:11:23,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-21,110.8,82.5,98.9,110.8,80.2,94.4,37.9,12.8,0,0,0,,0,0,21.9,16.1,284.2,1009.8,10.1,6.2,318.2,27.6,10,10,2024-06-21T05:18:22,2024-06-21T19:11:35,0.48,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-22,109.4,82.4,98.4,103.4,80,93.6,36,11.9,0,0,0,,0,0,21.5,16.1,325.4,1008,7.1,6.2,323.6,28.1,10,10,2024-06-22T05:18:36,2024-06-22T19:11:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-23,105.8,82.7,95.7,100.8,80.3,91.4,39.2,14.4,0,0,0,,0,0,20.4,13.9,21,1008.8,11.6,6.2,317.8,27.6,10,10,2024-06-23T05:18:51,2024-06-23T19:11:57,0.55,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-24,100.7,80.7,92.8,96.6,79.1,89.1,42.4,17.6,0,0,0,,0,0,19,11.4,8.6,1010.3,1.9,6.2,326.7,28.3,10,10,2024-06-24T05:19:06,2024-06-24T19:12:07,0.58,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-25,104,76.4,92.8,98.9,76.4,89.1,39.1,15.9,0,0,0,,0,0,23,13.9,341.9,1009.5,0,6.2,328.9,28.5,10,10,2024-06-25T05:19:23,2024-06-25T19:12:15,0.62,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-26,104,77.1,93.5,98.9,77.1,89.7,39.5,16,0,0,0,,0,0,24.4,18.3,340.2,1008.4,0,6.2,329.4,28.4,10,10,2024-06-26T05:19:41,2024-06-26T19:12:22,0.66,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-27,104.3,78.9,95.1,98.3,78.9,90.6,32.7,11.4,0,0,0,,0,0,23,11.4,352.7,1008.8,0,6.2,334,28.9,10,10,2024-06-27T05:19:59,2024-06-27T19:12:27,0.69,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-28,105.8,77,93.3,101.2,77,89.6,35.3,13.4,0,0,0,,0,0,23.5,18.3,306.3,1008.3,0,6.2,330.6,28.5,10,10,2024-06-28T05:20:19,2024-06-28T19:12:32,0.73,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-29,105.8,78.9,94.8,99.8,78.9,90.6,36.4,13.4,0,0,0,,0,0,20.6,18.3,346.2,1007,0,6.2,331.9,28.5,10,10,2024-06-29T05:20:39,2024-06-29T19:12:35,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-06-30,106.1,75.5,94.6,100.3,75.5,90.6,35.3,13.2,0,0,0,,0,0,19.5,13.9,265.1,1007.6,2.7,6.2,330.8,28.4,10,10,2024-06-30T05:21:00,2024-06-30T19:12:37,0.8,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-01,100.4,84.5,93.8,95.8,81.5,89.5,37.3,14.1,0,0,0,,0,0,30.2,20.8,312.4,1008.5,0.1,6.2,327.5,28.4,10,10,2024-07-01T05:21:22,2024-07-01T19:12:38,0.84,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-02,98.7,78.8,90.4,94.9,78.8,87.2,42.9,19.5,0,0,0,,0,0,23,13.9,335.3,1007.3,0,6.2,328,28.3,10,10,2024-07-02T05:21:44,2024-07-02T19:12:37,0.87,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-03,98.9,77.3,90.2,94.4,77.3,86.8,40.6,18.1,0,0,0,,0,0,19.2,16.1,320.6,1008.4,0,6.2,328.8,28.3,10,10,2024-07-03T05:22:08,2024-07-03T19:12:35,0.91,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-04,100.4,75.2,91.1,96.6,75.2,87.8,40.4,17.5,0,0,0,,0,0,25.5,18.3,340.8,1011.1,0,6.2,331.1,28.4,10,10,2024-07-04T05:22:32,2024-07-04T19:12:32,0.94,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-05,102.2,78.8,92.7,96.9,78.8,88.6,34.6,13.6,0,0,0,,0,0,25.7,18.3,349.2,1010.8,0.4,6.2,333.9,28.7,10,10,2024-07-05T05:22:57,2024-07-05T19:12:27,0.98,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-06,102.2,80.6,93.4,96.9,78.8,89.1,34.9,13.2,0,0,0,,0,0,17.7,18.3,337.4,1008.5,55.4,6.2,328.3,28.3,10,10,2024-07-06T05:23:22,2024-07-06T19:12:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-07,105.8,77,94.6,100.8,77,90.6,38.8,15.2,0,0,0,,0,0,23,16.1,273.4,1007.9,0.9,6.2,326.8,28.3,10,10,2024-07-07T05:23:48,2024-07-07T19:12:14,0.05,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-08,104,78.8,93.7,99.8,78.8,89.9,40.3,16,0,0,0,,0,0,17,13.9,260,1008.5,0.4,6.2,322.5,27.8,10,10,2024-07-08T05:24:14,2024-07-08T19:12:06,0.08,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-09,105.8,82.4,95.7,101.2,80,91.7,41.2,15.6,0,0,0,,0,0,17,13.9,329.1,1009.3,13,6.2,322.7,27.9,10,10,2024-07-09T05:24:41,2024-07-09T19:11:56,0.11,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-10,109.4,80.2,97.7,104.5,78.7,93.5,39.9,14,0,0,0,,0,0,22.4,18.3,239.7,1010.4,9,6.2,321.8,27.9,10,10,2024-07-10T05:25:09,2024-07-10T19:11:45,0.14,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-11,107.6,82,97.8,102.9,80,93.4,39.9,14.3,0,0,0,,0,0,20.1,13.9,271.4,1011.9,24.6,6.2,315.7,27.1,10,10,2024-07-11T05:25:37,2024-07-11T19:11:32,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-12,105.8,89.6,98.1,101.6,85.7,94,42.2,15,0,0,0,,0,0,20.8,18.3,351.7,1010.6,26.9,6.2,320.1,27.4,10,10,2024-07-12T05:26:06,2024-07-12T19:11:18,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-13,102.2,87.7,95.9,98.8,84.1,91.9,42.5,16.1,0,0,0,,0,0,26.6,16.1,342.5,1009.8,17.5,6.2,320,27.5,10,10,2024-07-13T05:26:34,2024-07-13T19:11:03,0.24,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-14,100.7,78.8,92.6,96.6,78.8,89.3,45.7,20.3,0,0,0,,0,0,21.7,13.9,344.5,1009.2,0,6.2,322.9,27.9,10,10,2024-07-14T05:27:04,2024-07-14T19:10:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-15,100.4,78.6,90.3,98.5,78.6,88,48.7,24.3,0,0,0,,0,0,18.8,9.2,34.3,1009,0,6.2,322,27.8,10,10,2024-07-15T05:27:33,2024-07-15T19:10:28,0.3,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-16,104,76.8,92.8,101.2,76.8,90,47.9,22.4,0,0,0,,0,0,18.8,9.2,40.7,1009.9,0,6.2,321.9,27.7,10,10,2024-07-16T05:28:04,2024-07-16T19:10:09,0.34,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-17,105.8,78.4,94.7,101.6,78.4,91.2,43.3,17.7,0,0,0,,0,0,18.1,11.4,43,1010.9,0,6.2,321.6,27.7,10,10,2024-07-17T05:28:34,2024-07-17T19:09:48,0.37,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-18,107.6,78.8,96.8,102.9,78.8,92.9,42,15.9,0,0,0,,0,0,20.1,13.9,346.6,1010.2,2.8,6.2,322,27.9,10,10,2024-07-18T05:29:04,2024-07-18T19:09:26,0.4,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-19,109.5,82.4,97.2,105,80.6,93.5,45.3,18.3,0,0,0,,0,0,18.8,18.3,342.1,1007.6,1.8,6.2,321.1,27.6,10,10,2024-07-19T05:29:35,2024-07-19T19:09:02,0.43,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-20,107.9,80.5,97.7,103.1,79.1,93.6,41.9,15.4,0,0,0,,0,0,24.2,13.9,287.6,1007.4,0.6,6.2,320.3,27.6,10,10,2024-07-20T05:30:06,2024-07-20T19:08:38,0.47,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-21,105.6,80.6,95.2,102.3,79.1,91.8,44.6,17.9,0,0,0,,0,0,16.8,13.9,13.6,1009.6,1.8,6.2,322.4,27.9,10,10,2024-07-21T05:30:38,2024-07-21T19:08:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-22,103.5,86,95.2,100.2,83.1,91.6,46.1,19.1,0,0,0,,0,0,24.2,13.9,339.9,1010.2,0.1,6.2,324.2,27.9,10,10,2024-07-22T05:31:09,2024-07-22T19:07:44,0.53,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-23,102.2,77.3,93.1,98.4,77.3,89.8,43.9,18.6,0,0,0,,0,0,26.2,18.3,306.8,1010.2,0,6.2,323.3,27.9,10,10,2024-07-23T05:31:41,2024-07-23T19:07:15,0.57,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-24,100.5,78.8,92.6,96.6,78.8,89.2,43.9,18.9,0,0,0,,0,0,23.7,18.3,299.2,1008,0,6.2,321.9,27.8,10,10,2024-07-24T05:32:13,2024-07-24T19:06:45,0.6,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-25,100.4,78.8,89.4,96.3,78.8,86.7,46.1,23.6,0,0,0,,0,0,29.3,18.3,303.8,1006.8,0,6.2,325.8,28,10,10,2024-07-25T05:32:45,2024-07-25T19:06:14,0.64,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-26,100.4,78.8,91,95.8,78.8,87.7,43.1,19.6,0,0,0,,0,0,23.7,18.3,336,1008.2,0,6.2,324.5,28,10,10,2024-07-26T05:33:17,2024-07-26T19:05:42,0.68,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-27,102.5,75.3,91.8,98.1,75.3,88.7,40.1,16.8,0,0,0,,0,0,19.7,16.1,295.4,1009.8,16.7,6.2,324.1,27.9,10,10,2024-07-27T05:33:49,2024-07-27T19:05:08,0.71,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-28,104,78.8,93.7,101.2,78.8,90.9,49.3,22.8,0,0,0,,0,0,26.6,20.8,321.2,1011,0.1,6.2,318,27.4,10,10,2024-07-28T05:34:21,2024-07-28T19:04:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-29,100.4,84.2,93.2,97,81.7,89.8,46.3,20.3,0,0,0,,0,0,30,20.8,335.4,1008.1,16.7,6.2,324.2,27.9,10,10,2024-07-29T05:34:53,2024-07-29T19:03:56,0.78,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-30,100.4,75.2,91.4,97,75.2,88.4,43,19.1,0,0,0,,0,0,24.2,16.1,304.3,1007.5,5.6,6.2,323.3,27.8,10,10,2024-07-30T05:35:25,2024-07-30T19:03:19,0.82,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-07-31,102.3,77,93.7,98.5,77,90.4,45.6,20,0,0,0,,0,0,19.9,13.9,308,1009.6,49,6.2,308.9,26.9,10,10,2024-07-31T05:35:57,2024-07-31T19:02:40,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-01,102.5,80.9,94.8,98.8,79.5,91.5,46.3,19.5,0,0,0,,0,0,21.3,16.1,307.3,1010.7,9.6,6.2,313,26.9,10,10,2024-08-01T05:36:29,2024-08-01T19:02:00,0.89,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-02,103.8,82.2,94.4,101,80.4,91.2,47.6,20.6,0,0,0,,0,0,21.3,16.1,331.9,1009.8,0.1,6.2,316.3,27.5,10,10,2024-08-02T05:37:01,2024-08-02T19:01:19,0.93,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-03,100.4,78.4,91.7,97.4,78.4,88.8,47.3,22.3,0,0,0,,0,0,21.7,16.1,329.9,1009.9,0.6,6.2,316.7,27.5,10,10,2024-08-03T05:37:33,2024-08-03T19:00:37,0.96,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-04,98.2,78.8,89.9,94.2,78.8,86.6,43.5,20.2,0,0,0,,0,0,28.6,18.3,318.7,1010.8,0.2,6.2,320.4,27.7,10,10,2024-08-04T05:38:05,2024-08-04T18:59:54,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-05,100.4,75.3,90,97,75.3,87.3,45.7,22.2,0,0,0,,0,0,27.5,18.3,317.6,1010.1,0,6.2,322.9,27.8,10,10,2024-08-05T05:38:37,2024-08-05T18:59:09,0.03,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-06,102.5,77,91.7,100.4,77,89.3,48.8,24.2,0,0,0,,0,0,21.7,20.8,306.9,1009.7,2.6,6.2,314,27.2,10,10,2024-08-06T05:39:09,2024-08-06T18:58:24,0.06,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-07,100.7,75.2,91.7,95.5,75.2,87.9,34.3,13.6,0,0,0,,0,0,21.3,11.4,338.4,1010.3,6.6,6.2,323.3,27.9,10,10,2024-08-07T05:39:40,2024-08-07T18:57:37,0.09,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-08,102.2,76.6,92.5,97.5,76.6,88.7,36.2,14.4,0,0,0,,0,0,23,13.9,4,1011.6,1.5,6.2,317.5,27.6,10,10,2024-08-08T05:40:12,2024-08-08T18:56:50,0.13,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-09,105.8,77,93.2,102,77,90.2,41.9,17.5,0,0,0,,0,0,23.5,16.1,337.1,1012.5,3.2,6.2,313.9,27.1,10,10,2024-08-09T05:40:43,2024-08-09T18:56:01,0.16,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-10,104.3,79.1,94.8,100.7,79.1,91.2,42.9,17,0,0,0,,0,0,22.6,13.9,355.9,1012.6,10.3,6.2,313,26.9,10,10,2024-08-10T05:41:15,2024-08-10T18:55:11,0.19,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-11,104,84,95.3,100.7,81.3,91.8,44.6,17.7,0,0,0,,0,0,22.8,16.1,10.7,1011.4,34.3,6.2,314.5,27.1,10,10,2024-08-11T05:41:46,2024-08-11T18:54:21,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-12,105.7,82.3,94.7,103.5,80.7,92,49.6,22.2,0,0,0,,0,0,19.7,9.2,38,1010.3,1,6.2,313.7,27.1,10,10,2024-08-12T05:42:17,2024-08-12T18:53:29,0.25,Clear,Clear conditions throughout the day.,clear-day,OEHL
"Hail, Saudi Arabia",2024-08-13,107.6,82.4,95.7,104.2,80.6,92.9,48.9,21.2,0,0,0,,0,0,19.2,11.4,27.8,1010.3,3,6.2,311,26.8,10,10,2024-08-13T05:42:47,2024-08-13T18:52:36,0.29,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-14,106.1,87.4,97.8,102,84.2,93.9,45.2,17.3,0,0,0,,0,0,20.4,11.4,27.7,1011,6,6.2,311.6,26.9,10,10,2024-08-14T05:43:18,2024-08-14T18:51:43,0.32,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-15,109.4,85.6,99.2,106,82.6,95.5,45.1,16.2,0,0,0,,0,0,23,13.9,79.9,1011.2,32.6,6.2,294.1,25.5,10,10,2024-08-15T05:43:49,2024-08-15T18:50:49,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-16,109.5,85.6,99.6,105,82.6,96,45.3,16.2,0,0,0,,0,0,25.3,20.8,305.8,1008.2,36.8,6.2,280,24.1,9,10,2024-08-16T05:44:19,2024-08-16T18:49:53,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-17,107.6,89.9,99,103.7,86.3,95.1,45.2,16.4,0,0,0,,0,0,19.7,11.4,4,1007.3,12.2,6.2,310.4,26.8,10,10,2024-08-17T05:44:49,2024-08-17T18:48:57,0.42,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-18,107.6,89.4,98.4,104.8,86.5,95,47.8,18.5,0,0,0,,0,0,16.6,23,13.2,1009.5,8.5,6.2,302,26,10,10,2024-08-18T05:45:19,2024-08-18T18:48:00,0.45,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-19,107.9,89.6,99.3,102.9,86.1,95.3,44.6,16,0,0,0,,0,0,19.7,11.4,3.1,1011.7,7.1,6.2,297.2,25.6,10,10,2024-08-19T05:45:49,2024-08-19T18:47:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-20,105.9,89.5,97.9,101.2,86,93.5,41.4,14.8,0,0,0,,0,0,19.9,18.3,18.3,1011.6,6.1,6.2,309.5,26.8,10,10,2024-08-20T05:46:19,2024-08-20T18:46:04,0.52,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-21,107.7,87.4,97.3,103.4,83.9,93.1,40.9,14.6,0,0,0,,0,0,22.8,11.4,64.4,1010.1,7.2,6.2,304.7,26.1,10,10,2024-08-21T05:46:48,2024-08-21T18:45:05,0.56,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-22,107.9,86.1,96.6,104,82.9,93.3,46.2,18.7,0.004,100,4.17,rain,0,0,23,20.8,192,1010.1,33.2,6.2,262,22.6,9,10,2024-08-22T05:47:18,2024-08-22T18:44:05,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-23,109.4,86,98.5,106.6,83.9,96,51.1,21.8,0,0,0,,0,0,30.2,11.4,257.4,1011.2,23.6,6.2,302.1,26.1,10,10,2024-08-23T05:47:47,2024-08-23T18:43:04,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-24,109.4,89.7,99.1,105.4,86.2,95.3,45.7,16.6,0,0,0,,0,0,16.3,11.4,37.3,1010.8,15.7,6.2,296,25.6,10,10,2024-08-24T05:48:16,2024-08-24T18:42:03,0.66,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-25,107.6,82.4,97.1,103.3,80.8,93.5,46.3,18.6,0,0,0,,0,0,17.2,23,39.7,1010.8,14.5,6.2,297.1,25.7,10,10,2024-08-25T05:48:45,2024-08-25T18:41:01,0.7,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-26,107.6,84.5,97.9,103.3,81.7,94.1,44.4,16.6,0,0,0,,0,0,17.4,11.4,33.1,1011.5,27,6.2,269.2,23.3,9,10,2024-08-26T05:49:13,2024-08-26T18:39:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-27,105.8,87.8,97.9,103,84.9,94.6,48.3,19.1,0,0,0,,0,0,19,18.3,352.5,1012.2,26.8,6.2,266.5,23,8,10,2024-08-27T05:49:42,2024-08-27T18:38:55,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-28,105.9,89.9,97.5,103.7,87,94.7,50.3,20.7,0,0,0,,0,0,21.5,16.1,20.6,1013.7,13.4,6.2,292.1,25.4,9,10,2024-08-28T05:50:10,2024-08-28T18:37:51,0.8,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-29,104,86.3,95.1,99.8,83.1,91.4,45,18.5,0,0,0,,0,0,24.8,18.3,355.6,1014,0,6.2,293.4,25.4,10,10,2024-08-29T05:50:38,2024-08-29T18:36:47,0.84,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-30,102.2,84,92.3,100.4,81.5,89.4,47.7,21.8,0,0,0,,0,0,25.7,16.1,344.4,1013.3,0,6.2,296.9,25.7,10,10,2024-08-30T05:51:06,2024-08-30T18:35:42,0.87,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-08-31,100,77,89.4,98.7,77,87.3,49.4,25.5,0,0,0,,0,0,20.8,11.4,356.3,1013.2,0.1,6.2,296.8,25.6,10,10,2024-08-31T05:51:34,2024-08-31T18:34:36,0.91,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-01,98.6,80.6,89,95.2,79.6,86.5,48.8,25.7,0,0,0,,0,0,19.5,13.9,20.4,1014,0.7,6.2,294.9,25.4,10,10,2024-09-01T05:52:02,2024-09-01T18:33:31,0.94,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-02,98.9,75,88.9,94.9,75,86.1,44.7,22.1,0,0,0,,0,0,22.4,16.1,28.8,1016,0,6.2,292.8,25.3,9,10,2024-09-02T05:52:30,2024-09-02T18:32:24,0.98,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-03,100.7,76.6,90.2,97.9,76.6,87.9,49,24.9,0,0,0,,0,0,20.4,11.4,34.1,1015.3,3.6,6.2,290,25.2,9,10,2024-09-03T05:52:58,2024-09-03T18:31:17,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-04,100.4,75,89.9,97.4,75,87.5,48.3,24.6,0,0,0,,0,0,17.9,11.4,63,1014,13.4,6.2,281.4,24.3,9,10,2024-09-04T05:53:25,2024-09-04T18:30:10,0.04,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-05,103.6,77,91.6,100.3,77,89.2,47.8,22.9,0,0,0,,0,0,22.6,13.9,180.9,1011.6,22.4,6.2,255.3,22.2,9,10,2024-09-05T05:53:53,2024-09-05T18:29:03,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-06,104.7,86,95.6,101.7,83.4,92.6,48.7,20.8,0,0,0,,0,0,16.8,13.9,244.2,1011.3,26,6.2,264.5,22.7,9,10,2024-09-06T05:54:20,2024-09-06T18:27:55,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
