name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2022-12-09,66.5,53.6,58.3,66.5,53.6,58.3,51.2,79.1,0.016,100,16.67,rain,0,0,16.6,9.2,95.9,1022.2,64.1,4.6,118.8,10.2,5,10,2022-12-09T06:51:58,2022-12-09T17:18:37,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-10,67.6,46.4,56.9,67.6,44.2,56.6,43.8,63.6,0,0,0,,0,0,11.9,9.2,168.9,1021.4,20.2,6.2,175.5,15.2,7,10,2022-12-10T06:52:39,2022-12-10T17:18:51,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-11,69.8,46.4,57.7,69.8,43.2,57.1,39.3,52.1,0,0,0,,0,0,20.1,16.1,215.8,1021.1,8,6.2,176.9,15.2,7,10,2022-12-11T06:53:19,2022-12-11T17:19:06,0.6,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-12,71.6,50,60.1,71.6,50,60.1,45.1,59.1,0,0,0,,0,0,25.3,11.4,225.1,1018.1,25.3,6.1,142,12.4,6,10,2022-12-12T06:53:59,2022-12-12T17:19:22,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-13,75.3,48.2,62.1,75.3,48,62.1,40.5,49.2,0,0,0,,0,0,15.2,13.9,197.3,1016.3,5.3,6.2,175.5,15.1,7,10,2022-12-13T06:54:38,2022-12-13T17:19:40,0.67,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-14,77,47.8,62.4,77,46.3,62.2,35.4,40.8,0,0,0,,0,0,15.7,9.2,214.5,1017.3,11.3,6.2,175.7,15.1,7,10,2022-12-14T06:55:16,2022-12-14T17:19:59,0.7,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-15,73.4,48.2,59.7,73.4,46.3,59.6,39.9,50.3,0,0,0,,0,0,16.1,11.4,43.2,1018.9,0.1,6.2,175,15.1,7,10,2022-12-15T06:55:53,2022-12-15T17:20:20,0.74,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-16,62.6,49.9,54.9,62.6,49.9,54.9,49.2,82,0,0,0,,0,0,19.2,9.2,32.6,1022.3,22.8,5.1,153.3,13.2,6,10,2022-12-16T06:56:30,2022-12-16T17:20:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-17,64.4,46.2,53.9,64.4,46.2,53.7,45,74.1,0,0,0,,0,0,14.1,18.6,68.2,1023.5,29.6,4.6,166.5,14.4,7,10,2022-12-17T06:57:05,2022-12-17T17:21:06,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-18,66.2,42.8,54.8,66.2,42.8,54.8,44.8,70.7,0,0,0,,0,0,12.8,11.4,68.2,1024,0,5.6,175.1,15.1,7,10,2022-12-18T06:57:39,2022-12-18T17:21:31,0.83,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-19,69.6,42.8,56.4,69.6,42.8,56.4,42,59.6,0,0,0,,0,0,15.2,9.2,165.9,1021.8,13.8,6.2,172.5,14.7,7,10,2022-12-19T06:58:13,2022-12-19T17:21:57,0.87,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-20,71.9,46.4,58.5,71.9,41.9,57.7,37.6,50.5,0,0,0,,0,0,23.3,16.1,216.8,1018.1,30.4,6.2,171.6,14.8,7,10,2022-12-20T06:58:45,2022-12-20T17:22:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-21,73.4,48.2,60,73.4,45.1,59.8,36.8,43.8,0,0,0,,0,0,30.2,18.3,223.8,1015.7,20.4,6.2,164.1,14.2,7,10,2022-12-21T06:59:16,2022-12-21T17:22:53,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-22,69.4,44.6,56.3,69.4,44.6,56.3,32.8,43,0,0,0,,0,0,13.4,6.9,90.4,1015.6,58.4,6.2,145.5,12.6,6,10,2022-12-22T06:59:46,2022-12-22T17:23:23,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-23,57.5,50,53.7,57.5,50,53.7,45.4,75.4,0.357,100,50,rain,0,0,22.1,16.1,315.3,1011.6,75.1,6.1,86.9,7.4,4,10,2022-12-23T07:00:15,2022-12-23T17:23:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-24,59,46.4,51.6,59,41.9,50.2,41.8,71.3,0,0,0,,0,0,18.6,13.9,260.3,1016.9,32.2,6.2,173.9,15.1,7,10,2022-12-24T07:00:43,2022-12-24T17:24:27,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-25,64,46.2,54.3,64,42.9,53.7,40.9,61.7,0.086,100,12.5,rain,0,0,20.1,11.4,202.4,1018.5,48.4,6.2,134.4,11.6,6,10,2022-12-25T07:01:09,2022-12-25T17:25:00,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-26,59.1,46.4,52.7,59.1,45.1,52.4,43.6,73.6,0.189,100,29.17,rain,0,0,17.9,13.9,273.7,1017.9,52.8,6.2,144.7,12.7,5,10,2022-12-26T07:01:34,2022-12-26T17:25:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-27,51.8,41,47,51.8,32.8,42.5,39.7,77,0.092,100,37.5,rain,0,0,34.7,18.3,288.1,1019,71.6,6.1,132.9,11.5,6,10,2022-12-27T07:01:58,2022-12-27T17:26:10,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-28,51.8,42.8,46.8,51.8,37.5,44.5,39.7,76.8,0,0,0,,0,0,21.3,13.9,19,1026.1,52.9,6.2,95.9,8.1,4,10,2022-12-28T07:02:21,2022-12-28T17:26:47,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-29,57.2,37.4,46.7,57.2,32.1,44.8,39.6,77.9,0,0,0,,0,0,18.6,11.4,159.3,1026.9,19.8,5.3,159.8,13.7,6,10,2022-12-29T07:02:42,2022-12-29T17:27:24,0.2,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-30,60.9,42.8,51.1,60.9,40,50.2,41.1,69.9,0.016,100,16.67,rain,0,0,22.8,13.9,155.1,1025.6,44.6,5.7,151.9,13.2,6,10,2022-12-30T07:03:02,2022-12-30T17:28:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-12-31,57.3,44.6,51.5,57.3,40.7,50.8,45.9,81.7,0.004,100,4.17,rain,0,0,16.8,9.2,109.9,1025,70.6,5.5,104.5,9,5,10,2022-12-31T07:03:20,2022-12-31T17:28:43,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
