name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2023-03-23,75.2,46.2,62.1,75.2,44,61.8,32.8,36.7,0,0,0,,0,0,15.2,6.9,133.6,1016.4,27.8,6.2,289.7,25,10,10,2023-03-23T06:14:06,2023-03-23T18:25:46,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-24,80.7,53.7,68,79.1,53.7,67.8,35,30.4,0,0,0,,0,0,27.7,18.3,122.2,1014.6,34.9,6.2,283.5,24.4,10,10,2023-03-24T06:12:59,2023-03-24T18:26:17,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-25,82.4,53.6,67.6,80.1,53.6,67.4,41.7,42.2,0.064,100,33.33,rain,0,0,32.4,13.9,233,1010.1,36.2,6.1,251.7,21.9,9,10,2023-03-25T06:11:51,2023-03-25T18:26:48,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-26,70.1,55.2,62.9,70.1,55.2,62.9,44.3,55.4,0.004,100,4.17,rain,0,0,28.9,16.1,277.7,1010.4,31.7,6.1,249.4,21.5,9,10,2023-03-26T06:10:44,2023-03-26T18:27:20,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-27,73.4,51.8,63.2,73.4,51.8,63.2,44.2,54.1,0.008,100,8.33,rain,0,0,21.3,18.3,287.3,1014.6,21.5,6.2,266.7,22.9,9,10,2023-03-27T06:09:36,2023-03-27T18:27:51,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-28,77,50.3,64.4,77,50.3,64.4,41.2,46.1,0,0,0,,0,0,15.9,13.9,63.3,1018.9,0,6.2,301.6,26.1,10,10,2023-03-28T06:08:29,2023-03-28T18:28:22,0.21,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-29,82.4,50.3,68.7,80.1,50.3,68.3,36.3,33.4,0,0,0,,0,0,17.2,9.2,233.1,1018.5,21.6,6.2,301.4,26,10,10,2023-03-29T06:07:21,2023-03-29T18:28:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-30,78.8,57.2,69,78.8,57.2,69,38.8,34,0,0,0,,0,0,25.5,11.4,21.7,1014.7,22.5,6.2,288.5,24.8,9,10,2023-03-30T06:06:14,2023-03-30T18:29:25,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-03-31,64.4,51.8,57.9,64.4,51.8,57.9,36.3,46.1,0,0,0,,0,0,28.9,13.9,344.5,1015.7,0,6.2,303.4,26.2,10,10,2023-03-31T06:05:07,2023-03-31T18:29:56,0.31,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-01,67.6,47.8,57.4,67.6,45.1,57.2,26.2,30.5,0,0,0,,0,0,17,11.4,41.8,1019,0,6.2,310.9,26.8,10,10,2023-04-01T06:04:00,2023-04-01T18:30:27,0.34,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-02,73,46.2,60.9,73,44,60.8,27.7,29.9,0,0,0,,0,0,13,9.2,27.7,1019.5,0,6.2,311.6,26.8,10,10,2023-04-02T06:02:54,2023-04-02T18:30:58,0.38,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-03,78.8,46.4,64.2,78.8,44.8,64.1,30.4,28.8,0,0,0,,0,0,19.2,11.4,146.1,1018.9,0,6.2,312.4,27,10,10,2023-04-03T06:01:47,2023-04-03T18:31:29,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-04,82.4,53.6,69.8,80,53.6,69.3,29.5,23.7,0,0,0,,0,0,24.4,13.9,178.9,1018.5,40.2,6.2,307.9,26.6,10,10,2023-04-04T06:00:41,2023-04-04T18:32:00,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-05,86.3,57.2,73.8,82.9,57.2,72.8,30.5,21.3,0,0,0,,0,0,33.6,20.8,216.1,1016.5,29.8,6.2,300.3,25.8,10,10,2023-04-05T05:59:35,2023-04-05T18:32:32,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-06,78.8,66.2,73,78.8,66.2,73,33.7,23.9,0,0,0,,0,0,25.5,18.3,21.9,1015.4,26.6,6.2,301.9,26.1,10,10,2023-04-06T05:58:30,2023-04-06T18:33:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-07,80.6,62.6,71,79.3,62.6,70.9,38.7,31.3,0,0,0,,0,0,22.8,11.4,43.5,1018.9,45.6,6.2,291.3,25.1,10,10,2023-04-07T05:57:25,2023-04-07T18:33:34,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-08,85.6,55.5,71.8,82.7,55.5,71.2,44.9,40.7,0,0,0,,0,0,17.7,11.4,133.5,1020.8,12.5,6.2,308,26.7,10,10,2023-04-08T05:56:20,2023-04-08T18:34:06,0.58,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-09,86.3,62.4,75.1,83,62.4,74.2,41.9,33.3,0,0,0,,0,0,25.3,13.9,165.9,1020,6.9,6.2,309,26.9,10,10,2023-04-09T05:55:16,2023-04-09T18:34:37,0.61,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-10,82,62.6,70.8,80.6,62.6,70.7,45.4,42.9,0.112,100,37.5,rain,0,0,28.4,20.8,204.4,1015.4,56.9,6.1,190.2,16.5,7,10,2023-04-10T05:54:12,2023-04-10T18:35:09,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-11,85.6,59.3,69,85.1,59.3,68.9,56.5,66.9,0.115,100,29.17,rain,0,0,30.4,18.3,216.1,1011.3,49.5,6.2,214.4,18.4,7,10,2023-04-11T05:53:08,2023-04-11T18:35:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-12,78.8,62.6,69.3,78.8,62.6,69.3,55.1,64.5,0.277,100,50,rain,0,0,42.9,30,230.8,1009.7,50.2,5.9,136.4,11.8,5,10,2023-04-12T05:52:05,2023-04-12T18:36:12,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-13,73.4,50,61.5,73.4,50,61.5,33.4,36.5,0,0,0,,0,0,18.1,18.3,298.7,1017.4,6,5.2,320.6,27.7,10,10,2023-04-13T05:51:02,2023-04-13T18:36:44,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-14,75.2,53.2,64.1,75.2,53.2,64.1,41.7,45.1,0,0,0,,0,0,18.6,11.4,62.7,1021.1,25.8,6.2,316.6,27.5,10,10,2023-04-14T05:50:00,2023-04-14T18:37:16,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-15,71.6,57.2,63.2,71.6,57.2,63.2,50.8,68,1.504,100,50,rain,0,0,23.9,11.4,114.6,1018.5,68.9,5.9,199.7,17.4,7,30,2023-04-15T05:48:59,2023-04-15T18:37:48,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-16,73.4,58.6,64.7,73.4,58.6,64.7,57.8,80.3,0.055,100,16.67,rain,0,0,15.7,13.9,181.8,1015.6,61.7,6.2,268,23.2,9,10,2023-04-16T05:47:58,2023-04-16T18:38:20,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-17,80.6,60.4,69.1,81.2,60.4,69.1,61.6,79.3,0.181,100,37.5,rain,0,0,16.1,16.1,120.1,1015.4,49.7,6.1,247.7,21.4,8,30,2023-04-17T05:46:57,2023-04-17T18:38:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-18,80.6,60.8,70.2,81.1,60.8,70.2,57.4,65.7,0.012,100,8.33,rain,0,0,13.9,9.2,153.5,1017.7,46.8,6.2,300.3,25.9,10,10,2023-04-18T05:45:58,2023-04-18T18:39:25,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-19,84.2,60.8,73,82.5,60.8,72.5,55.3,60.1,0,0,0,,0,0,15,11.4,148.3,1017,16.9,6.2,303.1,26.3,10,10,2023-04-19T05:44:59,2023-04-19T18:39:58,0.97,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-20,86,64.2,75.5,83.6,64.2,74.9,53.4,50.2,0.028,100,12.5,rain,0,0,17.2,18.3,185.2,1013.1,59.3,6.2,293.1,25.4,10,10,2023-04-20T05:44:00,2023-04-20T18:40:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-21,86,66.2,75.2,83,66.2,74.5,48.9,42.6,0.004,100,4.17,rain,0,0,20.8,11.4,192.4,1011.7,40.8,6.2,281.7,24.4,10,10,2023-04-21T05:43:02,2023-04-21T18:41:04,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-22,87.8,64.4,72.5,85.1,64.4,72.1,52.6,51.9,0.075,100,29.17,rain,0,0,23.5,13.9,193.3,1012.6,49,6.1,295,25.6,10,10,2023-04-22T05:42:05,2023-04-22T18:41:37,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-23,87.8,59,73.6,85.1,59,73,52.3,50.7,0.016,100,8.33,rain,0,0,21.9,18.3,198.4,1013.1,30,6,291.6,25.1,10,10,2023-04-23T05:41:09,2023-04-23T18:42:10,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-24,84.5,62.6,71,82.3,62.6,70.6,52.5,55.6,0.075,100,16.67,rain,0,0,28,23,248.5,1014.1,54.1,6.1,224,19.5,8,10,2023-04-24T05:40:14,2023-04-24T18:42:43,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-25,84.5,57.5,70.8,81.8,57.5,70.4,53.6,60,0.043,100,12.5,rain,0,0,15.4,11.4,173.7,1014.5,44.9,6.2,293.6,25.5,9,10,2023-04-25T05:39:19,2023-04-25T18:43:16,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-26,80.6,60.8,70.6,81.5,60.8,70.6,55.6,62.2,0,0,0,,0,0,14.5,20.8,76,1014.6,45.2,6.1,317.8,27.4,10,10,2023-04-26T05:38:25,2023-04-26T18:43:50,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-27,87.4,58.6,73.2,84.1,58.6,72.5,48.3,45.8,0.024,100,4.17,rain,0,0,28.4,16.1,189.7,1012.8,26.5,6.2,310,26.7,10,10,2023-04-27T05:37:32,2023-04-27T18:44:24,0.23,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-28,86.3,60.8,75.1,82.9,60.8,74,41.8,34.6,0,0,0,,0,0,24.8,18.3,263.8,1011.3,13.2,6.2,337.3,29.2,10,10,2023-04-28T05:36:40,2023-04-28T18:44:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-29,84.2,60.8,72.8,81.4,60.8,72.2,41.7,34.4,0,0,0,,0,0,25.7,13.9,257.9,1011.3,0.4,6.2,333.1,28.8,10,10,2023-04-29T05:35:49,2023-04-29T18:45:32,0.3,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-04-30,82.4,60.4,72.1,80.4,60.4,71.8,40.7,33.8,0,0,0,,0,0,19.9,11.4,21.8,1013,0,6.2,334.9,28.9,10,10,2023-04-30T05:34:58,2023-04-30T18:46:06,0.33,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-01,84.2,59,72.3,81.4,59,71.7,38.2,30,0,0,0,,0,0,15.9,11.4,56,1015.5,0,6.2,338.2,29.2,10,10,2023-05-01T05:34:09,2023-05-01T18:46:40,0.36,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-02,87.8,64.5,76.6,84.1,64.5,75.4,35.9,24,0,0,0,,0,0,25.5,11.4,129.7,1016.8,3.6,6.2,334.9,28.9,10,10,2023-05-02T05:33:20,2023-05-02T18:47:14,0.39,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-03,92.8,64.5,78.9,89.4,64.5,77.4,40.3,26.1,0,0,0,,0,0,22.4,13.9,83.1,1017.7,8.2,6.2,334.3,28.9,10,10,2023-05-03T05:32:33,2023-05-03T18:47:48,0.42,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-04,88.1,67.6,77.7,84.4,67.6,76.5,37.3,24.1,0,0,0,,0,0,27.7,16.1,63.4,1018.1,4.3,6.2,333.5,28.8,10,10,2023-05-04T05:31:46,2023-05-04T18:48:23,0.46,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-05,89.6,66.2,77.6,85.7,66.2,76.3,36.1,23.1,0,0,0,,0,0,25.1,16.1,89.1,1017.1,4.4,6.2,334.5,28.9,10,10,2023-05-05T05:31:01,2023-05-05T18:48:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-06,95.1,66,82.4,90.5,66,80.1,35.9,20.2,0,0,0,,0,0,22.8,11.4,219.3,1013.7,0.3,6.2,337,29.1,10,10,2023-05-06T05:30:16,2023-05-06T18:49:32,0.52,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-07,93.2,69.8,81.5,88.7,69.8,79.7,31.9,17.4,0,0,0,,0,0,23.3,11.4,276.7,1014.3,0.1,6.2,342,29.4,10,10,2023-05-07T05:29:33,2023-05-07T18:50:07,0.56,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-08,91.4,64.4,79.3,87.1,64.4,77.6,33.3,20.6,0,0,0,,0,0,25.9,18.3,262.7,1012.5,5.8,6.2,342.1,29.5,10,10,2023-05-08T05:28:51,2023-05-08T18:50:42,0.59,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-09,89.6,62.6,78.1,85.6,62.6,76.7,34.8,22.3,0,0,0,,0,0,22.4,13.9,303,1012,21.4,6.2,336.5,29,10,10,2023-05-09T05:28:09,2023-05-09T18:51:16,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-10,91.4,68,80,89.1,68,78.6,42.9,27.3,0,0,0,,0,0,22.6,13.9,96.4,1014.7,9.9,5.8,339.6,29.2,10,10,2023-05-10T05:27:29,2023-05-10T18:51:51,0.67,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-11,96.8,73.4,85.4,92.2,73.4,82.9,37,19,0,0,0,,0,0,30.4,23,163.8,1014.1,10.2,5.8,341.3,29.4,10,10,2023-05-11T05:26:50,2023-05-11T18:52:26,0.7,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-12,98.6,64.4,84.3,93.3,64.4,81.6,30.6,15.6,0,0,0,,0,0,20.4,13.9,253.7,1015.4,0.4,6.2,348.5,30.1,10,10,2023-05-12T05:26:12,2023-05-12T18:53:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-13,93.2,71.9,83.1,89,71.9,81.2,39.9,22,0,0,0,,0,0,23.5,16.1,354.1,1016.6,3.7,6,338.9,29.3,10,10,2023-05-13T05:25:36,2023-05-13T18:53:35,0.77,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-14,89.2,71.4,80.4,85.3,71.4,78.9,37.1,21.6,0,0,0,,0,0,20.6,13.9,29.3,1017.8,38.4,6.2,339,29.2,10,10,2023-05-14T05:25:00,2023-05-14T18:54:10,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-15,94.6,73,82.6,90.2,73,80.6,39.3,22,0,0,0,,0,0,21.9,11.4,83.2,1014,55.7,6.2,310.8,26.8,10,10,2023-05-15T05:24:26,2023-05-15T18:54:45,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-16,97.1,66.2,84,92.4,66.2,81.6,40.1,22.8,0,0,0,,0,0,16.8,9.2,72.8,1012.8,12.5,6.2,334.2,29.1,10,10,2023-05-16T05:23:53,2023-05-16T18:55:19,0.88,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-17,98.6,73.2,85.9,94.1,73.2,83.6,42.5,22.9,0,0,0,,0,0,17.9,11.4,48.4,1012,34.8,6.2,300.3,26,9,10,2023-05-17T05:23:21,2023-05-17T18:55:54,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-18,100.4,77,87.7,96,77,85.1,44.2,23.1,0.024,100,8.33,rain,0,0,22.8,23,271.4,1012.2,29.7,6.2,301.7,26.1,10,10,2023-05-18T05:22:50,2023-05-18T18:56:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-19,98.2,73.4,87.2,93.4,73.4,84.4,41,21.4,0,0,0,,0,0,24.6,16.1,259.5,1010.7,14,5.7,334.5,29.1,10,10,2023-05-19T05:22:21,2023-05-19T18:57:02,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-20,91.4,74.8,83.6,87.1,74.8,81.2,33.3,17.2,0,0,0,,0,0,29.8,20.8,277.1,1010.6,4.6,6.2,346,30,10,10,2023-05-20T05:21:53,2023-05-20T18:57:36,0.02,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-21,93.2,61.1,79,88.7,61.1,77.2,35.4,21.8,0,0,0,,0,0,15.7,13.9,33.6,1013,7.8,6.2,343,29.6,10,10,2023-05-21T05:21:26,2023-05-21T18:58:10,0.06,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-22,95,69.8,84.1,90.3,69.8,81.7,37,19.6,0,0,0,,0,0,22.8,13.9,62.8,1015.2,10,6.2,338.7,29.3,10,10,2023-05-22T05:21:00,2023-05-22T18:58:43,0.09,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-23,98.6,76.8,88.4,94.1,76.8,85.5,39.4,18.7,0,0,0,,0,0,15.7,11.4,43.8,1015.1,22.9,6.2,319.3,27.7,10,10,2023-05-23T05:20:36,2023-05-23T18:59:16,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-24,96.8,76.8,86.3,95.2,76.8,84.4,46.6,25.6,0,0,0,,0,0,20.8,18.3,286.5,1014.2,36.8,5.1,303.5,26.1,10,10,2023-05-24T05:20:13,2023-05-24T18:59:49,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-25,96.8,73.5,85.6,92.8,73.5,83.4,46.6,27.1,0,0,0,,0,0,20.1,23,257.5,1015.1,27.2,5.1,302.6,26.2,10,10,2023-05-25T05:19:51,2023-05-25T19:00:22,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-26,93.2,71.9,84.3,89.9,71.9,82.3,47.9,29.1,0,0,0,,0,0,23,16.1,256.9,1015.3,33.8,6.2,329.2,28.5,10,10,2023-05-26T05:19:31,2023-05-26T19:00:54,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-27,96.8,71.2,86.3,92.2,71.2,83.7,41.2,22.2,0,0,0,,0,0,17.4,9.2,83.5,1015.3,25.5,6.2,319.8,27.7,10,10,2023-05-27T05:19:12,2023-05-27T19:01:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-28,98.6,73.4,85.6,94.9,73.4,83.3,43.9,25.3,0,0,0,,0,0,40.9,25.3,9,1014,61,5.8,318.6,27.6,10,10,2023-05-28T05:18:54,2023-05-28T19:01:58,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-29,91,73.2,82,88.3,73.2,80.9,52.9,38,0.043,100,4.17,rain,0,0,33.6,20.8,195.5,1015.5,68.7,5.5,269.2,23.2,9,10,2023-05-29T05:18:37,2023-05-29T19:02:29,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-30,89.6,67.8,77.1,90.3,67.8,77.4,62,61.3,0.143,100,25,rain,0,0,13.9,13.9,36.8,1016.5,39,3.7,307.1,26.7,10,30,2023-05-30T05:18:22,2023-05-30T19:03:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-05-31,93.2,68.3,81.6,94.2,68.3,81.8,62.9,57,0,0,0,,0,0,13.6,11.4,232.1,1015.8,38.3,6.2,298.5,25.9,10,10,2023-05-31T05:18:09,2023-05-31T19:03:30,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-01,94.9,75.3,85.6,93.7,75.3,84.5,55.4,37.1,0,0,0,,0,0,20.6,16.1,40.9,1017.5,10.9,6.2,327.5,28.4,10,10,2023-06-01T05:17:56,2023-06-01T19:04:00,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-02,98.6,75.2,86.5,95.6,75.2,84.9,50,30,0.043,100,12.5,rain,0,0,22.1,13.9,91.7,1018.3,33.2,6.1,309.5,26.6,10,10,2023-06-02T05:17:45,2023-06-02T19:04:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-03,95,77,85.7,92.7,77,84.6,55.5,37.4,0.107,100,12.5,rain,0,0,20.1,18.3,321.2,1018.1,64.5,6.2,283.9,24.7,10,10,2023-06-03T05:17:35,2023-06-03T19:04:58,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-04,98.6,75.5,86,94.6,75.5,84.5,52.2,34.2,0.028,100,16.67,rain,0,0,14.8,26.4,306.6,1016.9,68.8,6.1,293.1,25.3,10,10,2023-06-04T05:17:26,2023-06-04T19:05:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-05,93.2,74.8,81.7,92.6,74.8,81.6,60.2,49.3,0.036,100,12.5,rain,0,0,20.8,13.9,55.3,1015.4,59.4,6.1,302.7,26.1,10,10,2023-06-05T05:17:19,2023-06-05T19:05:54,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-06,100,68,85.1,98.1,68,83.9,56.6,43.7,0.012,100,8.33,rain,0,0,25.3,18.3,247,1014.4,25.5,6.2,307.9,26.5,9,10,2023-06-06T05:17:13,2023-06-06T19:06:21,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-07,98.6,71.6,87.2,94.3,71.6,84.6,42.8,22.7,0,0,0,,0,0,27.7,20.8,256.9,1013.3,1.8,6.2,333.1,29,10,10,2023-06-07T05:17:08,2023-06-07T19:06:47,0.61,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-08,96.8,68.1,85.5,92.6,68.1,83,41.7,23.3,0,0,0,,0,0,32.2,27.7,329.8,1014.8,0,6.2,335.2,28.9,10,10,2023-06-08T05:17:05,2023-06-08T19:07:12,0.65,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-09,100.4,69.4,88,96,69.4,85.2,39.7,19.6,0,0,0,,0,0,18.3,18.3,332.8,1013.7,17,6.2,319.1,27.5,10,10,2023-06-09T05:17:03,2023-06-09T19:07:37,0.69,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-10,103.6,79.1,92.4,99.5,79.1,89,43.9,19.8,0,0,0,,0,0,25.1,25.3,264.4,1010.3,21.7,5.6,312.6,27,10,10,2023-06-10T05:17:02,2023-06-10T19:08:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-11,98.9,80.6,91.5,95.1,79.6,88,44.8,20.4,0,0,0,,0,0,29.8,23,281.6,1010.1,1.8,6.1,328.2,28.4,10,10,2023-06-11T05:17:02,2023-06-11T19:08:24,0.76,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
